Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
-28.707,990.363008,1233.105024,2016-03-31 00:00:00,1.3479570115777997,149.359008,517.057984,16.1,1.156,-26.712,72.25,-26.712,1121.259008,89.323,-14.185,-181.92,48.285,-220.219008,-5.575,36.163,934.620992,2.146300000000004,-2.1463,26.574,-2945.283072,1085.136016,1210.582016,-259.937,-0.327,22.523,-58.7233,-21.335,1085.136,0.047,-2.026,0.0,91,-17.048,72.25,3.8275,935.776992,3.75,-3.3043,-19.261,-44.683,-14.185,-58.7233,-56.577,-45.224,-55.419,89.323,3879.904,-13.317,-31.039,89.323,-0.1073352647546483,-0.327,-5.67,-58.7233,-0.7386555318972431,-5.528,1305.355024,4.639,3.8275,-13.317,1210.582016,222.063,-56.577,-44.356,1.156,-191.34105,1.237,-199.368,-220.219008
-28.592,937.923008,1167.672064,2016-06-30 00:00:00,-0.4763847774488625,130.755,525.158016,15.972,1.121,-19.317,86.821,-19.317,1077.778048,67.412,-19.469,-132.866,47.268,-207.267008,-5.663,40.715,915.350016,34.35185,-34.351848,6.253,-2949.17504,1047.226056,1145.190016,-206.024,-0.079,22.482,-29.49985,12.125,1047.225984,0.0,-50.451,0.0,91,8.169,86.821,4.2015625,916.471016,-49.215,18.40915,-37.497,-21.911,-19.469,-29.49985,4.852,-19.634,-47.909,67.412,3864.525056,-18.27,-0.165,67.412,-0.0951042351148646,-3.476,-3.23,-29.49985,-0.4744443079945965,-5.663,1254.493064,4.726,4.2015625,-18.27,1145.190016,185.466,4.852,-21.832,1.121,-154.6625,0.29,-126.146,-207.267008
-31.052,805.499008,1047.350976,2016-09-30 00:00:00,3.811733664442029,76.693,540.878016,16.152,1.076,-85.48,58.184,-85.48,998.937984,26.584,-7.488,-167.086,33.45,-220.022976,-4.188,50.33,807.742976,56.700152,-56.700152,6.692,-2986.614016,885.512,1025.521984,-239.939,-9.835,21.829,-85.176152,-28.215,885.512,-76.391,-4.384,0.0,92,-28.445,58.184,7.64,808.818976,-4.138,31.35585,-6.4430000000000005,-40.828,-7.488,-85.176152,-28.476,-31.002,-116.532,26.584,3794.356992,-7.488,-23.514,26.584,-0.1555719958997576,-9.826,-2.182,-85.176152,-1.6983906218954898,-80.579,1105.534976,4.008,7.64,-7.488,1025.521984,174.436,-28.476,-30.993,1.076,-187.867652,0.175,-120.753,-220.022976
-38.588,773.236992,1069.436032,2016-12-31 00:00:00,-2.320168746073064,90.172,544.564992,15.804,1.04,-3.032,91.707,-3.032,978.601984,65.904,-16.282,-142.340992,4.929,-271.268992,-8.537,48.498,798.662016,-6.413552000000003,6.41355,6.969,-3018.029056,889.87404,1044.505984,-270.212,-1.18,24.93,-48.519448,25.565,889.873984,0.0,30.526,0.0,92,21.813,85.677,9.85,799.702016,35.033,-6.89945,-11.141,39.32,-16.282,-48.519448,-54.933,14.708,-41.62,65.904,3816.690944,9.506,30.99,65.904,-0.2182403304481756,-1.176,-1.574,-48.519448,-0.0625180419811126,-8.537,1161.143032,4.929,9.85,9.506,1044.505984,175.706,-54.933,40.487,1.04,-227.594544,0.102,-81.152,-271.268992
-32.777,765.940992,1076.930944,2017-03-31 00:00:00,0.5721433038506211,57.719,553.348992,16.013,1.005,2.381,74.471,2.381,1020.916992,30.44,-38.401,-105.448,8.875,-285.416,-6.401,53.801,807.262016,5.135000000000002,-5.135,7.642,-3047.692032,865.985944,1051.356992,-236.457,-0.271,25.574,-28.066,-10.663,865.985984,0.0,7.32,0.0,90,-12.711,74.471,9.23,808.267016,8.944,2.33,-22.386,-35.464,-38.401,-28.066,-22.931,-35.194,-30.396,30.44,3854.953984,-38.401,3.207,30.44,-0.196052785595593,-0.27,-1.651,-28.066,0.0442556829798702,-6.401,1151.401944,7.55,9.23,-38.401,1051.356992,193.344,-22.931,-35.194,1.005,-191.26145,0.123,-71.122,-285.416
-36.69,764.932992,1096.519936,2017-06-30 00:00:00,-1.2953816354942194,75.383,554.899968,16.203,0.969,10.47,110.618,10.47,1034.918976,35.321,-47.428,-75.661,17.515,-305.307008,-6.559,61.471,825.478976,3.441749999999999,-3.44175,7.739,-3077.799936,901.830928,1070.24,-214.768,0.0,26.28,-24.88375,33.977,901.830976,0.0,15.015,0.0,91,26.368,110.618,7.07,826.447976,17.061,1.33625,-16.521,4.881,-47.428,-24.88375,-21.442,4.88,-26.22,35.321,3903.279104,-47.428,52.308,35.321,-0.1915237510554848,0.001,-1.64,-24.88375,0.1703242179238991,-6.559,1207.137936,12.286,7.07,-47.428,1070.24,214.1,-21.442,4.88,0.969,-186.64535,0.065,-46.608,-305.307008
-33.969,761.275072,1115.824,2017-09-30 00:00:00,-0.1213054187192118,65.485,556.499008,16.098,0.934,12.226,112.227,12.226,1064.326976,25.392,-46.664,22.045,15.4,-328.443968,-6.174,66.811,833.187968,-1.9903000000000013,1.9903,7.714,-3087.279104,899.607032,1089.71904,-119.979,-0.041,26.105,-22.7457,5.343,899.606976,0.0,22.6,0.0,92,3.048,112.227,6.08,834.121968,24.153,-1.0027,-12.992,-9.929,-46.664,-22.7457,-24.736,-11.416,-21.743,25.392,3920.466944,-45.136,35.248,25.392,-0.1391670803683171,-0.041,-1.273,-22.7457,0.1829938183832003,-6.174,1228.051,12.197,6.08,-45.136,1089.71904,230.581,-24.736,-9.888,0.934,-124.214898,3.626,-27.022,-328.443968
-35.014,741.257024,1131.202048,2017-12-31 00:00:00,-13.379357956506729,302.504992,557.966976,10.407,19.985,19.766,168.488992,19.766,1049.273984,61.255,-47.988,44.867,214.550008,-369.272,-7.003,73.248,607.929024,-10.71875,10.71875,7.714,-2042.738944,930.41904,1110.529024,-91.647,0.0,20.673,-31.57725,50.435,930.419008,0.0,66.72,0.0,92,46.259,168.489,8.46,627.914024,49.34,-16.32925,-2.897,35.863,-47.988,-31.57725,-42.296,35.863,-15.248,61.255,2650.668032,-47.988,83.851,61.255,-0.1164633435011323,0.0,-0.87,-31.57725,0.269850371341197,-7.003,1299.69104,14.617,8.46,-47.988,1110.529024,255.331008,-42.296,35.863,19.985,-105.998704,4.185,-5.867,-369.272
-38.784,721.472064,1152.729984,2018-03-31 00:00:00,0.0,208.728,559.203008,10.489,19.635,23.478,167.686,23.478,1080.406016,50.988,-46.458,65.94,131.598,-409.921984,-6.016,72.593,682.131008,-20.538419999999995,20.53842,8.079,-2069.75104,910.494,1131.394048,-78.517,-0.365,21.336,-21.34758,-15.641,910.494016,0.0,48.303,0.0,90,-14.186,152.686,7.31,701.766008,50.476,-6.04158,0.0,-10.267,-46.458,-21.34758,-41.886,-24.902,-15.306,50.988,2751.881984,-46.458,21.556,50.988,-0.1132062055300369,14.635,-0.602,-21.34758,0.323419613461353,-6.016,1320.415984,13.822,7.31,-46.458,1131.394048,274.123,-41.886,-9.902,19.635,-100.55428,0.066,4.425,-409.921984
-39.886,710.912,1174.68096,2018-06-30 00:00:00,0.0,202.148992,560.707008,10.622,20.494,14.237,189.072992,14.237,994.955008,158.378,-44.097,69.707,22.253,-442.420992,-6.956,61.449,698.689984,-6.69604,6.69604,8.131,-2096.409984,921.33296,1153.332992,-77.946,-0.409,21.348,-27.30696,41.493,921.332992,0.0,31.964,0.0,91,39.321,188.843008,10.51,719.183984,33.326,-1.65796,0.0,107.39,-44.097,-27.30696,-34.003,21.345,-25.649,158.378,2795.099904,59.496,65.442,158.378,-0.1129656923978875,-15.409,-0.782,-27.30696,0.2316880665267132,-6.956,1363.753952,22.253,10.51,57.357,1153.332992,274.101,-34.003,109.938,20.494,-102.97749,0.327,20.89,-442.420992
