Non-Operating Income (Loss),StockBased Compensation,Line of Credit Available,Equity Charge,WACC Discount Factor,Other Accrued Liabilities,Operating Leases,Line of Credit,Total Current Liabilities,BALANCE SHEET,Total Liabilities & Equity,Operating Income,NonCash Items,Days in Period,Net Share Repurchases,"Cash, Cash Equivalents & STI",Misc LT Assets,Rental Expense - Years 2 - 5,"Selling, General & Admin",Revenue,ST Debt,-Net Share Repurchases,LTM Basic EPS,Rental Expense - Year 1,ST Capital Leases,Rental Expense Beyond Year 5,Dep & Amort,Work In Process,Total Liabilities / Tangible Assets,Current Liabilities,Other Adjustments,Free Cash Flow (LTM),Deferred Compensation,Other Operating Expenses,Free Cash Flow to Firm,ST Deferred Tax Assets,Cash (Repurchase) of Equity,Free Cash Flow to Equity,Deferred Tax Liabilities,Repayments of LT Debt,Other PostRet Benefits,Effect of Foreign Exchanges,Income (Loss) from Cont Ops,year + weight + convention,Free Cash Flow to Firm Model,Dividends,Net Extraordinary Losses (Gains),Net Cash From Disc Ops (fin),Period Weight,Pretax Income,LT Marketable Securities,ST Borrowings,Dividend Yield (LTM),Free Cash Flow per Share,LT Receivables,Prepaid Expenses,Cash % of Revenue,Diluted - Basic Shares,Diluted EPS,Operating Margin,Operating Expenses,Line of Credit Used,Interest & Dividends Payable,PP&E Gross,EBITDAR,A = L + SE,Inventories,Discontinued Operations NI,PV of Free Cash Flow to Firm,Pensions,Raw Materials,Other Non-Op Income (Loss),Bull,Discounted Residual Income (Bear)
-65.0,26632.000576,11991.000064,2016-03-31 00:00:00,0.7348723329835606,3268.0,8365.000192,1880.0,2747.999936,-409.0,1526.0,-409.0,5208.999936,2072.0,-441.0,-795.0,111,19351.000576,-149,616.0,26737.000448,-149.64998400000002,87.65,937,-22762.999808,32868.00064,7281.0,-998.0,0,4711.0,-272.350016,-107,32867.999744,-97,159.0,-0.0453250354724843,91,3,1314.0,11.14,29600.000512,-123.0,201.65,-214.425,859.0,-441.0,-272.350016,-407.0,-372.0,-474.0,2072.0,49500.000256,-441.0,69.0,2072.0,-0.0268253359475495,1198.0,-0.446,-272.350016,-0.663961038961039,-246.0,13517.000064,67,11.14,-408.0,7280.0,4716.999936,-360.0,-372.0,1776.999936,-906.750016,-79.0,-1140.0,19351.000576
40.0,26433.999424,11992.000512,2016-06-30 00:00:00,-1.2388139800093916,3753.999872,8369.999872,1880.0,3000.999936,-264.0,1382.0,-264.0,4696.999936,2584.0,-287.0,-847.0,76,19152.999424,-206,772.0,25656.999936,-1.7073120000000015,-20.292682,937,-21659.000832,32526.999936,7281.0,-1022.0,0,4712.0,-158.292688,-100,32526.999552,-98,-39.0,-0.0463103665287266,91,-93,1152.0,15.01,28772.999936,-83.0,65.707316,372.675,543.0,-287.0,-158.292688,-170.0,-89.0,-224.0,2584.0,47316.000768,471.0,198.0,2584.0,-0.0266964205901533,-43.0,-0.245,-158.292688,-0.3419689119170984,-304.0,13374.000512,76,15.01,388.0,7280.0,3984.0,-138.0,669.0,2044.999936,-911.642704,3.0,-769.0,19152.999424
-55.0,26199.999552,11980.000256,2016-09-30 00:00:00,-1.094912917398287,3041.999872,8378.999808,1891.000064,3177.0,-223.0,1408.0,-223.0,5325.000192,1952.999936,-221.0,-995.0,85,18921.99936,-170,884.0,25976.000512,-4.849999999999994,21.85,937,-21774.999552,32309.999616,7278.000192,-1106.0,0,4703.000128,-184.15,-5,32309.999616,-220,-16.0,-0.0496532781457711,92,72,1151.0,15.81,29268.000512,-129.0,93.85,-400.367,-733.0,-221.0,-184.15,-192.0,38.0,-278.0,1952.999936,47751.000064,-142.0,259.0,1952.999936,-0.0283587934808268,-44.0,-0.195,-184.15,-0.252262443438914,-390.0,13388.000256,81,15.81,-945.0,7277.000192,3472.0,-206.0,116.0,2236.0,-949.792704,-114.0,-599.0,18921.99936
10.0,24807.999872,11313.000448,2016-12-31 00:00:00,0.1580437249236744,3664.999936,8383.000064,3617.999872,10586.999808,-118.0,2240.0,-118.0,4778.999808,2488.0,-255.0,-940.0,293,17540.99968,-129,951.0,16727.000064,-1234.6142,1300.614144,937,-20255.000576,31094.000128,7267.000192,-987.0,1,4731.999872,-82.3858,75,31093.999616,-149,-142.0,-0.0347710688023519,92,12,1190.0,17.31,27429.000192,1173.0,25.614198,256.467,600.0,-255.0,-82.3858,-1371.000064,297.0,-108.0,2488.0,36982.001664,127.0,552.0,2488.0,-0.0197938170586371,-43.0,-0.14,-82.3858,-0.1240799158780231,-278.0,13553.000448,63,17.31,91.0,6581.000192,3223.000064,-1383.000064,679.0,9578.999808,-627.513472,-55.0,-126.0,17540.99968
-96.0,19847.999744,8853.999616,2017-03-31 00:00:00,8.26673751328374,3743.000064,8272.999936,1966.0,4146.000064,21.0,3099.000064,21.0,4774.000128,2489.999872,-283.0,-584.0,357,12584.0,-131,921.0,16533.000192,-4811.95,-60.05,937,-20692.000768,24536.99968,7263.999744,-685.0,-1,3131.0,-110.05,-1,24536.999936,-21,-21.0,-0.0334979476031057,90,-12,1231.999936,15.8,20794.000128,7.0,-35.05,23.525,2.0,-283.0,-110.05,-4957.000192,218.0,-75.0,2489.999872,37225.00096,-283.0,501.0,2489.999872,-0.0186352579385642,-50.0,-0.086,-110.05,0.022801302931596,-152.0,11952.99968,51,15.8,-450.0,5722.999808,3528.0,-50.0,218.0,3239.000064,-534.878488,-165.0,464.0,12584.0
-79.0,19668.0,9754.000384,2017-06-30 00:00:00,-1.2952963509808058,4424.0,8286.000128,1856.999936,1365.0,-82.0,2082.0,-82.0,4648.999936,2614.000128,-492.0,-402.0,903,12405.000192,-128,946.0,18336.999424,41.94999999999999,-33.95,937,-21237.999616,24241.000576,7262.999808,-622.0,1,3038.999936,-186.95,-40,24241.000448,-85,-4.0,-0.0357142915810345,91,-49,1328.0,11.85,19816.999424,32.0,-25.95,237.05,-6.0,-492.0,-186.95,-139.0,-70.0,-161.0,2614.000128,39574.99904,1234.0,422.0,2614.000128,-0.0198539952085682,-46.0,-0.149,-186.95,-0.0866807610993657,-213.0,11836.000384,780,11.85,-383.0,6714.999808,3702.0,-153.0,1655.0,541.0,-563.5358,-130.0,483.0,12405.000192
79.0,18263.000064,9409.999872,2017-09-30 00:00:00,-0.925920599955988,3689.999872,8304.0,1744.0,1497.0,-250.0,1762.0,-250.0,4693.000192,1795.000064,-530.0,-429.0,818,11775.000064,-138,1192.0,17645.000704,-290.533408,290.533408,937,-21668.999168,22946.999936,6488.0,-515.0,-46,2922.0,-308.466592,230,22947.00032,-422,442.0,-0.0448156109656901,92,62,1573.999936,13.56,19257.000704,460.0,-137.466592,458.967,-819.0,-530.0,-308.466592,-599.0,34.0,-171.0,1795.000064,39314.00192,-499.0,564.0,1795.000064,-0.0248964798232508,-864.0,-0.146,-308.466592,-0.209731543624161,-560.0,11171.999872,798,13.56,-520.0,6488.0,4010.0,-599.0,-710.000064,661.0,-687.852392,16.0,479.0,11775.000064
144.0,17202.000384,8336.0,2017-12-31 00:00:00,-6.576763485477178,2566.000128,8316.000256,1644.999936,1666.0,84.0,1968.0,84.0,4930.999808,563.0,-669.0,-222.0,795,11708.000256,-142,1428.0,17664.999424,-90.875,82.875,937,-21564.000256,22012.000256,5494.000128,-174.0,0,2841.999936,54.875,109,22012.000256,-376,67.0,-0.0392172587955111,92,-27,1680.000064,16.93,19445.99936,-27.0,-173.124992,30.125,-1102.0,-669.0,54.875,-28.0,-168.0,228.0,563.0,39229.001728,-639.0,501.0,563.0,-0.0215995481257248,-913.0,0.026,54.875,0.0588235294117647,-518.0,10304.0,784,16.93,-691.0,5494.000128,4487.000064,-28.0,-1138.0,748.0,-573.5328,71.0,14.0,11708.000256
32.0,17529.000192,7690.999808,2018-03-31 00:00:00,-1.0135458997603417,2902.000128,8174.000128,1644.0,1703.0,290.0,1908.999936,290.0,3881.999872,1612.999936,-662.0,34.0,79,12034.000128,-100,1540.999936,16931.00032,206.0,-202.0,937,-21872.001024,21633.999872,5495.000064,172.0,2,2196.0,154.0,81,21634.000896,-280,-222.0,-0.0268394337705968,90,-58,1548.000064,16.13,18732.000256,-239.0,-168.0,959.7,1050.0,-662.0,154.0,356.0,-13.0,322.0,1612.999936,38803.001344,518.0,649.0,1612.999936,-0.0143105666347622,-49.0,0.138,154.0,0.1881894951616662,-380.0,9599.999744,63,16.13,449.0,5495.000064,4989.999872,356.0,1167.0,897.0,-330.366592,-5.0,5020.000192,12034.000128
40.0,17628.99968,7695.000064,2018-06-30 00:00:00,-0.5892373825823913,3087.000064,8163.999744,1650.0,1805.0,123.0,2044.0,123.0,3830.000128,1667.000064,-638.0,247.0,127,12131.999744,-105,1459.000064,16881.000448,-1.1700000000000017,18.17,937,-22336.0,21870.999808,5496.999936,542.0,16,2198.0,114.17,44,21870.999552,-349,110.0,0.0011882795808798,91,-90,1636.0,20.86,18784.000512,149.0,-48.83,314.05,54.0,-638.0,114.17,96.0,129.0,163.0,1667.000064,39217.000448,-635.0,767.0,1667.000064,0.0006323043025676,-29.0,0.197,114.17,0.0843043143279807,-454.0,9739.000064,92,20.86,-681.0,5496.999936,5620.0,96.0,132.0,1008.0,14.578408,-20.0,-18.0,12131.999744
